PO_ID,PO_Date,Supplier_ID,Product_ID,Warehouse_ID,Contract_ID,Supply_Type,Quantity,Unit_Cost_INR,Subtotal_INR,Freight_INR,Import_Duty_Percent,Import_Duty_INR,Tax_INR,Total_PO_Value_INR,Currency,Exchange_Rate_to_INR,Shipping_Mode,Expected_Delivery_Date,Actual_Receipt_Date,Delay_Days,Approval_Status,PO_Status,Calculated_Subtotal
PO000127,08-06-2026,S0062,P0138,WH004,No Contract,Domestic,23,57129.91,1313987.93,8143.54,0,0,237983.66,1560115.13,INR,1,Air,21-06-2026,23-06-2026,2,Approved,Partially Delivered,1313987.93
PO000128,28-07-2026,S0019,P0267,WH001,CT00551,Domestic,478,10369.83,4956778.74,31099.62,0,0,897818.1,5885696.46,INR,1,Rail,30-08-2026,01-09-2026,2,Pending,Partially Delivered,4956778.74
PO000129,24-10-2025,S0028,P0007,WH002,CT00422,Domestic,225,64509.03,14514531.75,128162.18,0,0,2635684.91,17278378.84,INR,1,Rail,02-11-2025,02-11-2025,0,Approved,Partially Delivered,14514531.75
PO000130,13-06-2025,S0066,P0230,WH003,CT00492,Domestic,904,57549.5,52024748,371490.11,0,0,9431322.86,61827560.97,INR,1,Air,16-07-2025,17-07-2025,1,Pending,Partially Delivered,52024748
PO000131,31-05-2025,S0006,P0276,WH003,CT00160,Domestic,507,81806.19,41475738.33,274307.29,0,0,7515008.21,49265053.83,INR,1,Air,12-06-2025,14-06-2025,2,Approved,Delivered,41475738.33
PO000132,22-08-2025,S0107,P0044,WH003,CT00147,Domestic,523,49003.7,25628935.1,451776.04,0,0,4694528.01,30775239.15,INR,1,Air,23-09-2025,25-09-2025,2,Approved,Delivered,25628935.1
PO000133,21-10-2025,S0110,P0027,WH001,CT00142,Domestic,758,59886.05,45393625.9,328506.3,0,0,8229983.8,53952116,INR,1,Road,01-11-2025,02-11-2025,1,Approved,Partially Delivered,45393625.9
PO000134,23-04-2026,S0081,P0177,WH001,CT00124,Domestic,146,57667.13,8419400.98,72571.56,0,0,1528555.06,10020527.6,INR,1,Road,08-05-2026,08-05-2026,0,Approved,Delivered,8419400.98
PO000135,17-12-2025,S0072,P0124,WH001,CT00527,Domestic,987,77316.31,76311197.97,668994.54,0,0,13856434.65,90836627.16,INR,1,Road,12-01-2026,15-01-2026,3,Approved,Delivered,76311197.97
PO000136,29-05-2025,S0090,P0165,WH002,CT00155,Domestic,329,53012.1,17440980.9,283275.8,0,0,3190366.21,20914622.91,INR,1,Road,14-06-2025,14-06-2025,0,Approved,Delivered,17440980.9
PO000137,18-07-2026,S0004,P0108,WH002,CT00152,Domestic,458,36792.97,16851180.26,117089.09,0,0,3054288.48,20022557.83,INR,1,Road,28-07-2026,28-07-2026,0,Approved,Partially Delivered,16851180.26
PO000138,05-02-2026,S0026,P0233,WH001,CT00135,Domestic,114,34554.64,3939228.96,33727.7,0,0,715132.2,4688088.86,INR,1,Road,02-03-2026,02-03-2026,0,Approved,Delivered,3939228.96
PO000139,26-08-2025,S0117,P0090,WH004,No Contract,Domestic,55,86458.28,4755205.4,49205.47,0,0,864793.96,5669204.83,INR,1,Air,25-09-2025,25-09-2025,0,Approved,Delivered,4755205.4
PO000140,09-07-2025,S0035,P0051,WH001,CT00494,Domestic,308,5030.93,1549526.44,17991.8,0,0,282153.28,1849671.52,INR,1,Rail,15-07-2025,15-07-2025,0,Approved,Partially Delivered,1549526.44
PO000141,11-05-2025,S0073,P0080,WH003,CT00027,Domestic,327,40766.6,13330678.2,266057.8,0,0,2447412.48,16044148.48,INR,1,Rail,19-05-2025,20-05-2025,1,Pending,Cancelled,13330678.2
PO000142,11-03-2026,S0105,P0276,WH004,CT00520,Domestic,521,85735.43,44668159.03,500850.93,0,0,8130421.79,53299431.75,INR,1,Road,15-03-2026,23-03-2026,8,Approved,Delivered,44668159.03
PO000143,08-08-2025,S0083,P0174,WH004,CT00515,Domestic,60,88990.09,5339405.4,100001.27,0,0,979093.2,6418499.87,INR,1,Air,31-08-2025,01-09-2025,1,Pending,Delivered,5339405.4
PO000144,20-04-2026,S0098,P0221,WH003,CT00279,Domestic,118,43725.91,5159657.38,73532.6,0,0,941974.2,6175164.18,INR,1,Rail,04-05-2026,05-05-2026,1,Approved,Partially Delivered,5159657.38
PO000145,26-02-2026,S0007,P0288,WH001,CT00233,Domestic,420,37115.87,15588665.4,97981.43,0,0,2823596.43,18510243.26,INR,1,Air,25-03-2026,26-03-2026,1,Approved,Cancelled,15588665.4
PO000146,06-08-2025,S0035,P0148,WH003,CT00494,Domestic,113,53820.9,6081761.7,34716.31,0,0,1100966.04,7217444.05,INR,1,Rail,17-08-2025,19-08-2025,2,Approved,Delivered,6081761.7
PO000147,14-08-2025,S0048,P0261,WH002,CT00423,Domestic,954,7150.97,6822025.38,45180.94,0,0,1236097.14,8103303.46,INR,1,Rail,26-08-2025,27-08-2025,1,Approved,Delivered,6822025.38
PO000148,25-06-2025,S0115,P0247,WH001,CT00298,Domestic,554,28584.1,15835591.4,198337.19,0,0,2886107.15,18920035.74,INR,1,Road,23-07-2025,23-07-2025,0,Approved,Delivered,15835591.4
PO000149,15-07-2026,S0039,P0033,WH001,CT00098,Domestic,229,47019.79,10767531.91,127887.3,0,0,1961175.46,12856594.67,INR,1,Rail,31-07-2026,01-08-2026,1,Approved,Delivered,10767531.91
PO000150,06-03-2025,S0052,P0260,WH002,CT00350,Domestic,858,28479.36,24435290.88,306497.52,0,0,4453521.91,29195310.31,INR,1,Road,30-03-2025,30-03-2025,0,Pending,Delivered,24435290.88
PO000151,03-10-2025,S0013,P0149,WH004,CT00448,Domestic,659,46316.53,30522593.27,560100.83,0,0,5594884.94,36677579.04,INR,1,Air,27-10-2025,29-10-2025,2,Approved,Delivered,30522593.27
PO000152,10-01-2026,S0070,P0055,WH002,CT00123,Domestic,920,32751.01,30130929.2,573672.86,0,0,5526828.37,36231430.43,INR,1,Rail,08-02-2026,08-02-2026,0,Approved,Delivered,30130929.2
PO000153,09-01-2025,S0099,P0168,WH002,CT00324,Domestic,719,78809.64,56664131.16,391956.79,0,0,10270095.83,67326183.78,INR,1,Rail,24-01-2025,25-01-2025,1,Pending,Cancelled,56664131.16
PO000154,04-08-2025,S0071,P0196,WH003,CT00487,Domestic,565,70790.53,39996649.45,390986.09,0,0,7269774.4,47657409.94,INR,1,Road,01-09-2025,02-09-2025,1,Pending,Delivered,39996649.45
PO000155,03-03-2026,S0039,P0041,WH001,CT00493,Domestic,661,36719.03,24271278.83,298703.54,0,0,4422596.83,28992579.2,INR,1,Air,29-03-2026,01-04-2026,3,Approved,Partially Delivered,24271278.83
PO000156,27-08-2025,S0097,P0069,WH003,CT00004,Domestic,468,45821.3,21444368.4,180152.89,0,0,3892413.83,25516935.12,INR,1,Road,13-09-2025,18-09-2025,5,Approved,Delivered,21444368.4
PO000157,02-01-2026,S0082,P0105,WH003,CT00428,Domestic,270,12193.07,3292128.9,61621.08,0,0,603675,3957424.98,INR,1,Rail,07-01-2026,10-01-2026,3,Approved,Delivered,3292128.9
PO000158,30-06-2025,S0097,P0197,WH001,CT00004,Domestic,619,22082.42,13669017.98,216708.89,0,0,2499430.84,16385157.71,INR,1,Air,14-07-2025,14-07-2025,0,Approved,Delivered,13669017.98
PO000159,09-05-2026,S0021,P0168,WH003,CT00214,Domestic,953,79782.53,76032751.09,1068487.1,0,0,13878222.87,90979461.06,INR,1,Rail,25-05-2026,25-05-2026,0,Approved,Cancelled,76032751.09
PO000160,26-03-2025,S0005,P0284,WH002,CT00116,Domestic,728,34338.47,24998406.16,260024.06,0,0,4546517.44,29804947.66,INR,1,Air,07-04-2025,07-04-2025,0,Approved,Delivered,24998406.16
PO000161,03-01-2025,S0064,P0056,WH001,CT00166,Domestic,375,41711.89,15641958.75,145423.21,0,0,2841728.75,18629110.71,INR,1,Road,26-01-2025,27-01-2025,1,Approved,Delivered,15641958.75
PO000162,25-08-2025,S0107,P0045,WH004,CT00189,Domestic,163,48956.08,7979841.04,92111.1,0,0,1452951.39,9524903.53,INR,1,Air,23-09-2025,25-09-2025,2,Pending,Cancelled,7979841.04
PO000163,29-05-2026,S0080,P0221,WH004,CT00034,Domestic,399,49029.81,19562894.19,179576.59,0,0,3553644.74,23296115.52,INR,1,Air,28-06-2026,28-06-2026,0,Approved,Cancelled,19562894.19
PO000164,25-02-2025,S0046,P0010,WH001,CT00069,Domestic,947,8674.91,8215139.77,82959.69,0,0,1493657.9,9791757.36,INR,1,Air,27-03-2025,29-03-2025,2,Approved,Partially Delivered,8215139.77
PO000165,06-09-2025,S0055,P0284,WH004,CT00288,Domestic,196,32620.31,6393580.76,97200.9,0,0,1168340.7,7659122.36,INR,1,Air,28-09-2025,30-09-2025,2,Approved,Delivered,6393580.76
PO000166,05-05-2025,S0088,P0198,WH002,CT00480,Domestic,289,75810.54,21909246.06,208642.33,0,0,3981219.91,26099108.3,INR,1,Rail,31-05-2025,31-05-2025,0,Approved,Delivered,21909246.06
PO000167,26-09-2025,S0112,P0008,WH001,CT00014,Domestic,835,62632.58,52298204.3,1021653.54,0,0,9597574.41,62917432.25,INR,1,Rail,27-10-2025,29-10-2025,2,Approved,Delivered,52298204.3
PO000168,16-11-2025,S0018,P0164,WH002,CT00290,Domestic,896,81807.5,73299520,1373921.97,0,0,13441219.55,88114661.52,INR,1,Rail,27-11-2025,28-11-2025,1,Approved,Partially Delivered,73299520
PO000169,13-06-2026,S0090,P0074,WH003,CT00155,Domestic,977,50404.06,49244766.62,733522.25,0,0,8996092,58974380.87,INR,1,Road,26-06-2026,29-06-2026,3,Approved,Partially Delivered,49244766.62
PO000170,28-02-2025,S0080,P0073,WH003,CT00125,Domestic,11,29208.06,321288.66,4966.69,0,0,58725.96,384981.31,INR,1,Air,25-03-2025,25-03-2025,0,Approved,Delivered,321288.66
PO000171,16-11-2025,S0078,P0106,WH003,CT00384,Domestic,946,17348.67,16411841.82,126307.19,0,0,2976866.82,19515015.83,INR,1,Road,09-12-2025,09-12-2025,0,Approved,Delivered,16411841.82
PO000172,28-06-2026,S0010,P0190,WH002,No Contract,Domestic,274,63833.61,17490409.14,308786,0,0,3203855.13,21003050.27,INR,1,Air,21-07-2026,21-07-2026,0,Approved,Delivered,17490409.14
PO000173,27-07-2026,S0077,P0150,WH003,CT00134,Domestic,962,69363.57,66727754.34,744735.39,0,0,12145048.15,79617537.88,INR,1,Rail,17-08-2026,17-08-2026,0,Approved,Delivered,66727754.34
PO000174,28-04-2025,S0062,P0017,WH004,No Contract,Domestic,538,74735.49,40207693.62,764170.99,0,0,7374935.63,48346800.24,INR,1,Rail,30-04-2025,01-05-2025,1,Approved,Partially Delivered,40207693.62
PO000175,30-07-2025,S0039,P0261,WH001,CT00372,Domestic,786,6658.46,5233549.56,102954.44,0,0,960570.72,6297074.72,INR,1,Rail,17-08-2025,17-08-2025,0,Pending,Partially Delivered,5233549.56
PO000176,30-09-2025,S0109,P0223,WH001,CT00555,Domestic,196,2111.91,413934.36,6539.43,0,0,75685.28,496159.07,INR,1,Air,28-10-2025,28-10-2025,0,Approved,Cancelled,413934.36
PO000177,05-06-2025,S0032,P0168,WH003,CT00185,Domestic,538,87220.76,46924768.88,378647.97,0,0,8514615.03,55818031.88,INR,1,Road,11-06-2025,11-06-2025,0,Approved,Cancelled,46924768.88
PO000178,16-01-2026,S0006,P0165,WH001,CT00160,Domestic,966,55128.28,53253918.48,678388.4,0,0,9707815.24,63640122.12,INR,1,Road,23-01-2026,23-01-2026,0,Approved,Delivered,53253918.48
PO000179,14-03-2026,S0037,P0134,WH001,CT00469,Domestic,583,16169.78,9426981.74,185431.12,0,0,1730234.31,11342647.17,INR,1,Rail,14-04-2026,17-04-2026,3,Approved,Cancelled,9426981.74
PO000180,13-06-2026,S0078,P0058,WH003,CT00085,Domestic,397,8274.11,3284821.67,40730.77,0,0,598599.44,3924151.88,INR,1,Road,10-07-2026,12-07-2026,2,Approved,Delivered,3284821.67
PO000181,27-02-2026,S0078,P0187,WH002,CT00085,Domestic,851,36221.17,30824215.67,354381.77,0,0,5612147.54,36790744.98,INR,1,Rail,20-03-2026,22-03-2026,2,Approved,Delivered,30824215.67
PO000182,29-12-2025,S0108,P0184,WH003,CT00307,Domestic,656,79648.79,52249606.24,764860.82,0,0,9542604.07,62557071.13,INR,1,Air,03-02-2026,05-02-2026,2,Pending,Delivered,52249606.24
PO000183,22-04-2026,S0004,P0270,WH004,CT00152,Domestic,28,75775.26,2121707.28,11876.2,0,0,384045.03,2517628.51,INR,1,Road,07-05-2026,07-05-2026,0,Pending,Partially Delivered,2121707.28
PO000184,07-07-2026,S0019,P0066,WH001,CT00551,Domestic,933,45762.05,42695992.65,564290.54,0,0,7786850.97,51047134.16,INR,1,Rail,12-08-2026,13-08-2026,1,Approved,Delivered,42695992.65
PO000185,23-11-2025,S0007,P0153,WH004,CT00103,Domestic,367,31320.65,11494678.55,74434.36,0,0,2082440.32,13651553.23,INR,1,Rail,19-12-2025,20-12-2025,1,Approved,Partially Delivered,11494678.55
PO000186,25-05-2026,S0121,P0246,WH003,CT00095,Domestic,345,77771.48,26831160.6,170898.6,0,0,4860370.66,31862429.86,INR,1,Road,15-06-2026,15-06-2026,0,Approved,Partially Delivered,26831160.6
PO000187,07-10-2025,S0081,P0131,WH004,CT00124,Domestic,787,24299.22,19123486.14,215701.79,0,0,3481053.83,22820241.76,INR,1,Air,18-10-2025,18-10-2025,0,Approved,Partially Delivered,19123486.14
PO000188,22-08-2025,S0068,P0049,WH002,CT00276,Domestic,314,27296.55,8571116.7,79770.85,0,0,1557159.76,10208047.31,INR,1,Rail,15-09-2025,15-09-2025,0,Approved,Delivered,8571116.7
PO000189,31-12-2025,S0043,P0005,WH002,No Contract,Domestic,946,36853.5,34863411,585684.72,0,0,6380837.23,41829932.95,INR,1,Air,16-01-2026,16-01-2026,0,Approved,Delivered,34863411
PO000190,27-05-2026,S0051,P0131,WH003,CT00339,Domestic,578,26844.73,15516253.94,274971.17,0,0,2842420.52,18633645.63,INR,1,Road,13-06-2026,13-06-2026,0,Approved,Partially Delivered,15516253.94
PO000191,26-02-2026,S0003,P0081,WH001,CT00311,Domestic,156,29484.23,4599539.88,54396.77,0,0,837708.6,5491645.25,INR,1,Rail,10-03-2026,13-03-2026,3,Approved,Cancelled,4599539.88
PO000192,06-09-2025,S0106,P0051,WH003,CT00043,Domestic,930,4947.38,4601063.4,32911.22,0,0,834115.43,5468090.05,INR,1,Road,11-09-2025,11-09-2025,0,Approved,Cancelled,4601063.4
PO000193,12-01-2026,S0011,P0216,WH003,CT00599,Domestic,378,53486.69,20217968.82,175374.57,0,0,3670801.81,24064145.2,INR,1,Road,10-02-2026,11-02-2026,1,Approved,Cancelled,20217968.82
PO000194,27-04-2026,S0050,P0041,WH001,CT00341,Domestic,765,36191.97,27686857.05,264628.99,0,0,5031267.49,32982753.53,INR,1,Air,15-05-2026,15-05-2026,0,Approved,Cancelled,27686857.05
PO000195,22-02-2026,S0113,P0084,WH001,No Contract,Domestic,573,40883.73,23426377.29,155645.07,0,0,4244764.02,27826786.38,INR,1,Air,03-03-2026,08-03-2026,5,Approved,Partially Delivered,23426377.29
PO000196,07-03-2025,S0048,P0001,WH003,CT00153,Domestic,388,44467,17253196,153414.43,0,0,3133189.88,20539800.31,INR,1,Rail,24-03-2025,29-03-2025,5,Approved,Cancelled,17253196
PO000197,30-03-2026,S0084,P0159,WH001,CT00450,Domestic,764,29814.36,22778171.04,359030.34,0,0,4164696.25,27301897.63,INR,1,Rail,05-05-2026,05-05-2026,0,Pending,Delivered,22778171.04
PO000198,05-04-2026,S0001,P0157,WH004,CT00328,Domestic,794,21600.17,17150534.98,316276.56,0,0,3144026.08,20610837.62,INR,1,Air,22-04-2026,22-04-2026,0,Approved,Delivered,17150534.98
PO000199,20-02-2025,S0059,P0117,WH002,CT00600,Domestic,912,50058.33,45653196.96,514213.38,0,0,8310133.86,54477544.2,INR,1,Rail,19-03-2025,19-03-2025,0,Pending,Delivered,45653196.96
PO000200,16-05-2025,S0056,P0276,WH004,CT00590,Domestic,584,75572.02,44134059.68,789832.74,0,0,8086300.64,53010193.06,INR,1,Rail,15-06-2025,15-06-2025,0,Approved,Partially Delivered,44134059.68
PO000201,14-06-2025,S0090,P0148,WH002,CT00155,Domestic,346,47464.46,16422703.16,162491.21,0,0,2985334.99,19570529.36,INR,1,Road,30-06-2025,01-07-2025,1,Approved,Delivered,16422703.16
PO000202,23-02-2026,S0053,P0077,WH001,CT00577,Domestic,403,31403.1,12655449.3,153360.89,0,0,2305585.83,15114396.02,INR,1,Air,09-03-2026,09-03-2026,0,Approved,Cancelled,12655449.3
PO000203,21-01-2026,S0066,P0254,WH002,CT00576,Domestic,620,68625.59,42547865.8,429237.7,0,0,7735878.63,50712982.13,INR,1,Rail,12-02-2026,24-02-2026,12,Approved,Delivered,42547865.8
PO000204,19-05-2026,S0058,P0005,WH001,CT00021,Domestic,664,36917.78,24513405.92,461838.49,0,0,4495543.99,29470788.4,INR,1,Rail,23-06-2026,26-06-2026,3,Pending,Delivered,24513405.92
PO000205,30-06-2026,S0105,P0173,WH002,CT00520,Domestic,287,32678.42,9378706.54,160891.16,0,0,1717127.59,11256725.29,INR,1,Air,12-07-2026,12-07-2026,0,Approved,Partially Delivered,9378706.54
PO000206,30-07-2026,S0071,P0045,WH001,CT00309,Domestic,94,46471.08,4368281.52,24056.67,0,0,790620.87,5182959.06,INR,1,Road,28-08-2026,02-09-2026,5,Pending,Partially Delivered,4368281.52
PO000207,01-08-2026,S0054,P0186,WH003,CT00421,Domestic,962,66968.48,64423677.76,844054.65,0,0,11748191.83,77015924.24,INR,1,Road,19-08-2026,19-08-2026,0,Pending,Delivered,64423677.76
PO000208,04-08-2026,S0018,P0300,WH001,CT00031,Domestic,462,2767.59,1278626.58,20932.82,0,0,233920.69,1533480.09,INR,1,Rail,20-08-2026,20-08-2026,0,Pending,Partially Delivered,1278626.58
PO000209,02-09-2025,S0031,P0296,WH001,CT00040,Domestic,278,36751.08,10216800.24,68151.42,0,0,1851291.3,12136242.96,INR,1,Air,28-09-2025,01-10-2025,3,Approved,Partially Delivered,10216800.24
PO000210,20-10-2025,S0100,P0178,WH001,CT00227,Domestic,336,22588.59,7589766.24,122634.28,0,0,1388232.09,9100632.61,INR,1,Rail,24-11-2025,29-11-2025,5,Pending,Partially Delivered,7589766.24
PO000211,03-07-2026,S0015,P0090,WH003,CT00330,Domestic,587,84595.95,49657822.65,755295.58,0,0,9074361.28,59487479.51,INR,1,Rail,17-07-2026,17-07-2026,0,Approved,Delivered,49657822.65
PO000212,09-09-2025,S0125,P0268,WH003,CT00399,Domestic,369,20017.12,7386317.28,73049.28,0,0,1342685.98,8802052.54,INR,1,Road,07-10-2025,08-10-2025,1,Pending,Cancelled,7386317.28
PO000213,20-03-2025,S0094,P0254,WH001,CT00498,Domestic,709,73284.23,51958519.07,489345.35,0,0,9440615.6,61888480.02,INR,1,Air,20-04-2025,22-04-2025,2,Approved,Delivered,51958519.07
PO000214,01-09-2025,S0023,P0267,WH001,CT00368,Domestic,138,11576.86,1597606.68,8733.97,0,0,289141.32,1895481.97,INR,1,Road,12-09-2025,15-09-2025,3,Approved,Delivered,1597606.68
PO000215,07-01-2026,S0089,P0111,WH004,CT00177,Domestic,216,13101.7,2829967.2,46649.58,0,0,517791.02,3394407.8,INR,1,Rail,02-02-2026,02-02-2026,0,Approved,Cancelled,2829967.2
PO000216,15-05-2025,S0029,P0071,WH003,CT00366,Domestic,602,34098.83,20527495.66,364661.78,0,0,3760588.34,24652745.78,INR,1,Air,11-06-2025,14-06-2025,3,Pending,Delivered,20527495.66
PO000217,14-03-2026,S0049,P0103,WH002,No Contract,Domestic,850,24992.57,21243684.5,277075.58,0,0,3873736.81,25394496.89,INR,1,Road,23-03-2026,25-03-2026,2,Pending,Partially Delivered,21243684.5
PO000218,10-04-2026,S0028,P0075,WH003,CT00422,Domestic,444,23590.51,10474186.44,94027.71,0,0,1902278.55,12470492.7,INR,1,Rail,23-04-2026,23-04-2026,0,Approved,Delivered,10474186.44
PO000219,25-07-2026,S0056,P0112,WH003,CT00590,Domestic,34,20400.9,693630.6,4385.78,0,0,125642.95,823659.33,INR,1,Air,27-08-2026,27-08-2026,0,Approved,Delivered,693630.6
PO000220,26-09-2025,S0005,P0098,WH002,CT00114,Domestic,86,21500.45,1849038.7,34722.12,0,0,339076.95,2222837.77,INR,1,Road,10-10-2025,10-10-2025,0,Approved,Delivered,1849038.7
PO000221,14-10-2025,S0080,P0299,WH003,CT00125,Domestic,86,7138.78,613935.08,9678.22,0,0,112250.39,735863.69,INR,1,Road,06-11-2025,06-11-2025,0,Pending,Delivered,613935.08
PO000222,23-10-2025,S0100,P0229,WH004,CT00227,Domestic,306,6557.63,2006634.78,32665.34,0,0,367074.02,2406374.14,INR,1,Rail,23-11-2025,23-11-2025,0,Approved,Delivered,2006634.78
PO000223,27-08-2025,S0054,P0121,WH003,CT00143,Domestic,190,16095.12,3058072.8,38965.82,0,0,557466.95,3654505.57,INR,1,Rail,20-09-2025,21-09-2025,1,Approved,Cancelled,3058072.8
PO000224,08-04-2026,S0106,P0093,WH002,CT00043,Domestic,390,43277.52,16878232.8,242334,0,0,3081702.02,20202268.82,INR,1,Air,18-04-2026,21-04-2026,3,Approved,Partially Delivered,16878232.8
PO000225,29-11-2025,S0123,P0272,WH003,CT00162,Domestic,132,75100.37,9913248.84,160845.18,0,0,1813336.92,11887430.94,INR,1,Air,30-12-2025,30-12-2025,0,Pending,Delivered,9913248.84
PO000226,01-01-2026,S0001,P0016,WH001,CT00543,Domestic,305,77335.3,23587266.5,335232.23,0,0,4306049.77,28228548.5,INR,1,Air,16-01-2026,16-01-2026,0,Approved,Delivered,23587266.5
PO000227,29-04-2026,S0029,P0056,WH003,CT00366,Domestic,706,40829.14,28825372.84,379018.54,0,0,5256790.45,34461181.83,INR,1,Air,31-05-2026,31-05-2026,0,Approved,Delivered,28825372.84
PO000228,08-07-2025,S0124,P0048,WH004,CT00083,Domestic,598,85402.03,51070413.94,576847.27,0,0,9296507.02,60943768.23,INR,1,Rail,06-08-2025,06-08-2025,0,Approved,Delivered,51070413.94
PO000229,31-12-2025,S0060,P0005,WH002,CT00432,Domestic,14,34562.28,483871.92,4860.79,0,0,87971.89,576704.6,INR,1,Rail,21-01-2026,22-01-2026,1,Approved,Delivered,483871.92
PO000230,01-06-2026,S0004,P0018,WH004,CT00152,Domestic,497,29149.59,14487346.23,100945.47,0,0,2625892.51,17214184.21,INR,1,Rail,21-06-2026,21-06-2026,0,Approved,Delivered,14487346.23
PO000231,29-07-2026,S0070,P0173,WH002,CT00552,Domestic,570,36582.73,20852156.1,391190.63,0,0,3823802.41,25067149.14,INR,1,Air,29-08-2026,06-09-2026,8,Approved,Delivered,20852156.1
PO000232,02-05-2026,S0125,P0107,WH004,CT00144,Domestic,556,30166.86,16772774.16,107316.46,0,0,3038416.31,19918506.93,INR,1,Rail,30-05-2026,30-05-2026,0,Approved,Partially Delivered,16772774.16
PO000233,08-07-2025,S0077,P0292,WH001,CT00198,Domestic,202,60039.4,12127958.8,63473.57,0,0,2194457.83,14385890.2,INR,1,Air,07-08-2025,10-08-2025,3,Approved,Partially Delivered,12127958.8
PO000234,23-02-2025,S0090,P0006,WH004,CT00155,Domestic,263,72986.72,19195507.36,250606.34,0,0,3500300.47,22946414.17,INR,1,Road,09-03-2025,17-03-2025,8,Pending,Partially Delivered,19195507.36
PO000235,06-06-2026,S0035,P0244,WH001,CT00477,Domestic,808,13496.17,10904905.36,62786.13,0,0,1974184.47,12941875.96,INR,1,Air,13-06-2026,21-06-2026,8,Pending,Partially Delivered,10904905.36
PO000236,23-10-2025,S0032,P0082,WH001,CT00185,Domestic,689,56350.91,38825776.99,317475.18,0,0,7045785.39,46189037.56,INR,1,Air,07-11-2025,08-11-2025,1,Approved,Cancelled,38825776.99
PO000237,21-04-2025,S0022,P0017,WH004,CT00035,Domestic,582,79263.66,46131450.12,599202.39,0,0,8411517.45,55142169.96,INR,1,Rail,01-05-2025,01-05-2025,0,Pending,Delivered,46131450.12
PO000238,21-03-2026,S0038,P0202,WH003,CT00203,Domestic,690,34750.03,23977520.7,339394.8,0,0,4377044.79,28693960.29,INR,1,Road,28-03-2026,28-03-2026,0,Approved,Delivered,23977520.7
PO000239,15-07-2026,S0064,P0251,WH002,CT00209,Domestic,830,36046.44,29918545.2,440819.68,0,0,5464685.68,35824050.56,INR,1,Rail,07-08-2026,08-08-2026,1,Approved,Cancelled,29918545.2
PO000240,26-10-2025,S0071,P0077,WH004,CT00487,Domestic,912,36088.38,32912602.56,425991.09,0,0,6000946.86,39339540.51,INR,1,Rail,24-11-2025,24-11-2025,0,Approved,Cancelled,32912602.56
PO000241,29-03-2025,S0049,P0174,WH004,No Contract,Domestic,998,87109.06,86934841.88,961279.85,0,0,15821301.91,103717423.6,INR,1,Air,08-04-2025,08-04-2025,0,Approved,Cancelled,86934841.88
PO000242,12-03-2026,S0083,P0112,WH002,CT00515,Domestic,558,21998.32,12275062.56,188544.55,0,0,2243449.28,14707056.39,INR,1,Road,26-03-2026,26-03-2026,0,Approved,Partially Delivered,12275062.56
PO000243,13-06-2026,S0060,P0015,WH001,CT00158,Domestic,748,72680.19,54364782.12,870938.61,0,0,9942429.73,65178150.46,INR,1,Rail,02-07-2026,02-07-2026,0,Approved,Delivered,54364782.12
PO000244,17-11-2025,S0098,P0226,WH004,CT00242,Domestic,435,10575.94,4600533.9,60417.26,0,0,838971.21,5499922.37,INR,1,Road,02-12-2025,02-12-2025,0,Pending,Partially Delivered,4600533.9
