Invoice_ID,PO_ID,Supplier_ID,Invoice_Date,Receipt_Date,Due_Date,Invoice_Amount_INR,Currency,Exchange_Rate_to_INR,Payment_Status,Paid_Date,Matching_Status,Invoice_Approval_Status
INV000201,PO000201,S0090,2025-06-14,2025-07-01,2025-08-30,19570529.36,INR,1.0,Paid,2025-08-23,Three-Way Match,Approved
INV000202,PO000202,S0053,2026-02-23,2026-03-09,2026-04-23,15114396.02,INR,1.0,Paid,2026-04-17,Manual Review,Approved
INV000203,PO000203,S0066,2026-01-21,2026-02-24,2026-04-25,50712982.13,INR,1.0,Paid,2026-04-22,Manual Review,Approved
INV000204,PO000204,S0058,2026-05-19,2026-06-26,2026-08-10,29470788.4,INR,1.0,Paid,2026-08-01,Manual Review,Approved
INV000205,PO000205,S0105,2026-06-30,2026-07-12,2026-09-10,11256725.29,INR,1.0,Paid,2026-09-06,Manual Review,Pending
INV000206,PO000206,S0071,2026-07-30,2026-09-02,2026-12-01,5182959.06,INR,1.0,Paid,2026-11-22,Manual Review,Approved
INV000207,PO000207,S0054,2026-08-01,2026-08-19,2026-10-03,77015924.24,INR,1.0,Paid,2026-09-30,Three-Way Match,Pending
INV000208,PO000208,S0018,2026-08-04,2026-08-20,2026-11-18,1533480.09,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV000209,PO000209,S0031,2025-09-02,2025-10-01,2025-11-15,12136242.96,INR,1.0,Pending,,Three-Way Match,Approved
INV000210,PO000210,S0100,2025-10-20,2025-11-29,2025-12-29,9100632.61,INR,1.0,Overdue,,Manual Review,Pending
INV000211,PO000211,S0015,2026-07-03,2026-07-17,2026-08-16,59487479.51,INR,1.0,Overdue,,Manual Review,Pending
INV000212,PO000212,S0125,2025-09-09,2025-10-08,2026-01-06,8802052.54,INR,1.0,Overdue,,Three-Way Match,Pending
INV000213,PO000213,S0094,2025-03-20,2025-04-22,2025-05-22,61888480.02,INR,1.0,Paid,2025-05-19,Three-Way Match,Pending
INV000214,PO000214,S0023,2025-09-01,2025-09-15,2025-12-14,1895481.97,INR,1.0,Paid,2025-12-09,Three-Way Match,Pending
INV000215,PO000215,S0089,2026-01-07,2026-02-02,2026-03-04,3394407.8,INR,1.0,Pending,,Three-Way Match,Pending
INV000216,PO000216,S0029,2025-05-15,2025-06-14,2025-08-13,24652745.78,INR,1.0,Overdue,,Three-Way Match,Pending
INV000217,PO000217,S0049,2026-03-14,2026-03-25,2026-04-24,25394496.89,INR,1.0,Paid,2026-04-20,Manual Review,Approved
INV000218,PO000218,S0028,2026-04-10,2026-04-23,2026-06-07,12470492.7,INR,1.0,Paid,2026-05-28,Three-Way Match,Pending
INV000219,PO000219,S0056,2026-07-25,2026-08-27,2026-09-26,823659.33,INR,1.0,Paid,2026-09-16,Three-Way Match,Pending
INV000220,PO000220,S0005,2025-09-26,2025-10-10,2026-01-08,2222837.77,INR,1.0,Paid,2026-01-02,Three-Way Match,Pending
INV000221,PO000221,S0080,2025-10-14,2025-11-06,2026-02-04,735863.69,INR,1.0,Paid,2026-01-26,Manual Review,Approved
INV000222,PO000222,S0100,2025-10-23,2025-11-23,2025-12-23,2406374.14,INR,1.0,Pending,,Three-Way Match,Pending
INV000223,PO000223,S0054,2025-08-27,2025-09-21,2025-10-21,3654505.57,INR,1.0,Paid,2025-10-16,Manual Review,Pending
INV000224,PO000224,S0106,2026-04-08,2026-04-21,2026-05-21,20202268.82,INR,1.0,Paid,2026-05-20,Three-Way Match,Approved
INV000225,PO000225,S0123,2025-11-29,2025-12-30,2026-02-28,11887430.94,INR,1.0,Paid,2026-02-18,Three-Way Match,Approved
INV000226,PO000226,S0001,2026-01-01,2026-01-16,2026-03-17,28228548.5,INR,1.0,Paid,2026-03-13,Three-Way Match,Approved
INV000227,PO000227,S0029,2026-04-29,2026-05-31,2026-07-15,34461181.83,INR,1.0,Pending,,Three-Way Match,Approved
INV000228,PO000228,S0124,2025-07-08,2025-08-06,2025-10-05,60943768.23,INR,1.0,Paid,2025-09-27,Three-Way Match,Approved
INV000229,PO000229,S0060,2025-12-31,2026-01-22,2026-02-21,576704.6,INR,1.0,Pending,,Three-Way Match,Approved
INV000230,PO000230,S0004,2026-06-01,2026-06-21,2026-08-05,17214184.21,INR,1.0,Paid,2026-08-05,Three-Way Match,Approved
INV000231,PO000231,S0070,2026-07-29,2026-09-06,2026-11-05,25067149.14,INR,1.0,Paid,2026-11-01,Three-Way Match,Pending
INV000232,PO000232,S0125,2026-05-02,2026-05-30,2026-08-28,19918506.93,INR,1.0,Paid,2026-08-18,Manual Review,Approved
INV000233,PO000233,S0077,2025-07-08,2025-08-10,2025-10-09,14385890.2,INR,1.0,Paid,2025-10-04,Three-Way Match,Approved
INV000234,PO000234,S0090,2025-02-23,2025-03-17,2025-04-16,22946414.17,INR,1.0,Paid,2025-04-15,Manual Review,Approved
INV000235,PO000235,S0035,2026-06-06,2026-06-21,2026-09-19,12941875.96,INR,1.0,Paid,2026-09-10,Three-Way Match,Approved
INV000236,PO000236,S0032,2025-10-23,2025-11-08,2026-02-06,46189037.56,INR,1.0,Paid,2026-02-01,Three-Way Match,Approved
INV000237,PO000237,S0022,2025-04-21,2025-05-01,2025-05-31,55142169.96,INR,1.0,Pending,,Three-Way Match,Pending
INV000238,PO000238,S0038,2026-03-21,2026-03-28,2026-05-12,28693960.29,INR,1.0,Paid,2026-05-10,Three-Way Match,Approved
INV000239,PO000239,S0064,2026-07-15,2026-08-08,2026-09-22,35824050.56,INR,1.0,Paid,2026-09-21,Three-Way Match,Approved
INV000240,PO000240,S0071,2025-10-26,2025-11-24,2026-01-23,39339540.51,INR,1.0,Pending,,Manual Review,Pending
INV000241,PO000241,S0049,2025-03-29,2025-04-08,2025-05-08,103717423.6,INR,1.0,Paid,2025-05-03,Manual Review,Approved
INV000242,PO000242,S0083,2026-03-12,2026-03-26,2026-06-24,14707056.39,INR,1.0,Pending,,Three-Way Match,Approved
INV000243,PO000243,S0060,2026-06-13,2026-07-02,2026-08-31,65178150.46,INR,1.0,Paid,2026-08-31,Manual Review,Approved
INV000244,PO000244,S0098,2025-11-17,2025-12-02,2026-01-16,5499922.37,INR,1.0,Paid,2026-01-08,Manual Review,Approved
INV000245,PO000245,S0010,2025-11-24,2025-12-19,2026-03-19,63900326.47,INR,1.0,Overdue,,Three-Way Match,Approved
INV000246,PO000246,S0040,2026-05-17,2026-05-30,2026-07-29,72758830.28,INR,1.0,Paid,2026-07-19,Manual Review,Approved
INV000247,PO000247,S0102,2026-02-24,2026-04-02,2026-07-01,13355200.01,INR,1.0,Paid,2026-06-22,Manual Review,Approved
INV000248,PO000248,S0007,2026-06-09,2026-07-05,2026-08-04,666839.79,INR,1.0,Paid,2026-07-27,Three-Way Match,Pending
INV000249,PO000249,S0113,2026-03-31,2026-04-13,2026-05-13,12508633.99,INR,1.0,Paid,2026-05-10,Manual Review,Approved
INV000250,PO000250,S0047,2025-08-05,2025-09-17,2025-11-01,8185456.59,INR,1.0,Paid,2025-10-27,Three-Way Match,Approved
INV000251,PO000251,S0011,2025-12-02,2025-12-31,2026-01-30,21928453.15,INR,1.0,Pending,,Manual Review,Approved
INV000252,PO000252,S0082,2026-03-20,2026-03-28,2026-04-27,67862911.35,INR,1.0,Paid,2026-04-20,Manual Review,Approved
INV000253,PO000253,S0043,2025-07-22,2025-08-14,2025-09-28,4537889.79,INR,1.0,Pending,,Manual Review,Approved
INV000254,PO000254,S0074,2025-05-06,2025-05-25,2025-07-24,461244.94,INR,1.0,Overdue,,Three-Way Match,Approved
INV000255,PO000255,S0115,2025-11-18,2025-12-18,2026-03-18,47772235.51,INR,1.0,Pending,,Three-Way Match,Pending
INV000256,PO000256,S0117,2025-04-11,2025-05-10,2025-07-09,34400500.15,INR,1.0,Paid,2025-06-29,Three-Way Match,Approved
INV000257,PO000257,S0042,2026-02-07,2026-03-07,2026-04-21,22030074.19,INR,1.0,Paid,2026-04-16,Manual Review,Approved
INV000258,PO000258,S0090,2025-02-14,2025-03-08,2025-04-07,9201593.86,INR,1.0,Overdue,,Three-Way Match,Approved
INV000259,PO000259,S0017,2025-03-25,2025-04-26,2025-06-25,16823580.26,INR,1.0,Paid,2025-06-22,Manual Review,Approved
INV000260,PO000260,S0085,2025-01-26,2025-02-02,2025-05-03,10692894.31,INR,1.0,Pending,,Three-Way Match,Approved
INV000261,PO000261,S0045,2025-06-30,2025-07-08,2025-08-22,45267519.9,INR,1.0,Paid,2025-08-14,Manual Review,Approved
INV000262,PO000262,S0053,2025-11-29,2025-12-03,2026-02-01,2311278.89,INR,1.0,Pending,,Manual Review,Pending
INV000263,PO000263,S0026,2025-04-02,2025-04-27,2025-06-11,69128314.0,INR,1.0,Paid,2025-06-07,Three-Way Match,Approved
INV000264,PO000264,S0125,2025-12-11,2026-01-11,2026-04-11,4556596.99,INR,1.0,Paid,2026-04-10,Three-Way Match,Approved
INV000265,PO000265,S0122,2025-11-17,2025-11-21,2026-01-05,19403189.98,INR,1.0,Overdue,,Three-Way Match,Approved
INV000266,PO000266,S0038,2025-08-18,2025-08-29,2025-11-27,1593872.49,INR,1.0,Paid,2025-11-22,Manual Review,Approved
INV000267,PO000267,S0014,2025-08-11,2025-09-01,2025-11-30,9626951.09,INR,1.0,Paid,2025-11-25,Three-Way Match,Pending
INV000268,PO000268,S0074,2025-05-16,2025-06-02,2025-08-01,967506.28,INR,1.0,Paid,2025-07-28,Three-Way Match,Pending
INV000269,PO000269,S0072,2025-07-11,2025-08-01,2025-09-30,26152626.56,INR,1.0,Paid,2025-09-24,Three-Way Match,Pending
INV000270,PO000270,S0034,2025-07-28,2025-08-25,2025-09-24,22309164.11,INR,1.0,Pending,,Three-Way Match,Approved
INV000271,PO000271,S0118,2025-07-08,2025-08-14,2025-09-28,14926416.6,INR,1.0,Paid,2025-09-21,Three-Way Match,Approved
INV000272,PO000272,S0054,2025-02-12,2025-03-08,2025-04-22,22512440.53,INR,1.0,Paid,2025-04-13,Three-Way Match,Pending
INV000273,PO000273,S0059,2025-11-14,2025-12-12,2026-02-10,1251905.45,INR,1.0,Paid,2026-02-07,Manual Review,Approved
INV000274,PO000274,S0008,2025-03-14,2025-03-31,2025-04-30,41484251.27,INR,1.0,Pending,,Manual Review,Approved
INV000275,PO000275,S0032,2025-02-24,2025-03-08,2025-06-06,83137172.64,INR,1.0,Paid,2025-05-29,Three-Way Match,Approved
INV000276,PO000276,S0058,2026-02-11,2026-03-16,2026-06-14,26938767.1,INR,1.0,Paid,2026-06-08,Three-Way Match,Approved
INV000277,PO000277,S0048,2025-07-20,2025-08-12,2025-09-26,21283249.93,INR,1.0,Paid,2025-09-22,Three-Way Match,Approved
INV000278,PO000278,S0045,2025-12-28,2026-01-12,2026-03-13,8888584.76,INR,1.0,Paid,2026-03-13,Three-Way Match,Approved
INV000279,PO000279,S0086,2025-03-03,2025-03-28,2025-04-27,1961633.69,INR,1.0,Partially Paid,,Three-Way Match,Pending
INV000280,PO000280,S0111,2026-07-12,2026-07-26,2026-08-25,7625579.63,INR,1.0,Paid,2026-08-21,Three-Way Match,Approved
INV000281,PO000281,S0018,2025-08-31,2025-09-21,2025-12-20,28869750.61,INR,1.0,Paid,2025-12-11,Manual Review,Approved
INV000282,PO000282,S0085,2026-01-06,2026-01-18,2026-03-04,48643701.67,INR,1.0,Pending,,Three-Way Match,Approved
INV000283,PO000283,S0117,2025-10-28,2025-11-22,2026-02-20,43234716.45,INR,1.0,Paid,2026-02-12,Manual Review,Approved
INV000284,PO000284,S0035,2026-05-31,2026-06-17,2026-08-01,32767721.81,INR,1.0,Pending,,Three-Way Match,Approved
INV000285,PO000285,S0039,2025-11-14,2025-12-22,2026-02-20,28229242.64,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV000286,PO000286,S0086,2026-07-11,2026-08-08,2026-09-07,17485735.74,INR,1.0,Pending,,Manual Review,Pending
INV000287,PO000287,S0081,2025-01-10,2025-01-22,2025-04-22,16490504.68,INR,1.0,Paid,2025-04-19,Manual Review,Pending
INV000288,PO000288,S0076,2026-04-15,2026-05-16,2026-06-15,2732690.67,INR,1.0,Paid,2026-06-12,Three-Way Match,Pending
INV000289,PO000289,S0021,2025-02-14,2025-02-22,2025-03-24,11481795.77,INR,1.0,Paid,2025-03-24,Manual Review,Approved
INV000290,PO000290,S0110,2025-01-11,2025-01-22,2025-04-22,14314506.3,INR,1.0,Paid,2025-04-16,Manual Review,Pending
INV000291,PO000291,S0036,2026-02-03,2026-02-20,2026-04-06,50056096.65,INR,1.0,Overdue,,Manual Review,Approved
INV000292,PO000292,S0104,2026-03-21,2026-04-14,2026-05-14,2104144.75,INR,1.0,Paid,2026-05-10,Three-Way Match,Approved
INV000293,PO000293,S0027,2025-05-01,2025-05-22,2025-08-20,71779045.98,INR,1.0,Paid,2025-08-16,Manual Review,Approved
INV000294,PO000294,S0100,2026-03-24,2026-04-30,2026-07-29,265138.83,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV000295,PO000295,S0073,2025-08-15,2025-08-28,2025-10-27,842674.36,INR,1.0,Paid,2025-10-18,Manual Review,Approved
INV000296,PO000296,S0062,2026-04-22,2026-05-03,2026-08-01,70025709.09,INR,1.0,Pending,,Three-Way Match,Pending
INV000297,PO000297,S0072,2025-12-23,2026-01-24,2026-04-24,4881009.91,INR,1.0,Paid,2026-04-23,Three-Way Match,Approved
INV000298,PO000298,S0092,2026-05-30,2026-06-13,2026-08-12,35466073.75,INR,1.0,Partially Paid,,Three-Way Match,Pending
INV000299,PO000299,S0040,2025-11-29,2025-12-14,2026-02-12,18417592.18,INR,1.0,Paid,2026-02-11,Manual Review,Pending
INV000300,PO000300,S0119,2026-05-05,2026-05-15,2026-07-14,3980127.02,INR,1.0,Paid,2026-07-14,Three-Way Match,Approved
INV000301,PO000301,S0060,2025-12-19,2026-01-05,2026-02-04,3932003.6,INR,1.0,Paid,2026-01-28,Three-Way Match,Approved
INV000302,PO000302,S0026,2025-09-09,2025-10-10,2025-12-09,11298816.78,INR,1.0,Pending,,Manual Review,Approved
INV000303,PO000303,S0118,2026-08-03,2026-09-10,2026-12-09,18884098.08,INR,1.0,Pending,,Three-Way Match,Approved
INV000304,PO000304,S0106,2025-03-19,2025-03-27,2025-04-26,9044504.39,INR,1.0,Paid,2025-04-18,Three-Way Match,Approved
INV000305,PO000305,S0059,2026-07-23,2026-08-18,2026-09-17,36365785.99,INR,1.0,Paid,2026-09-12,Manual Review,Approved
INV000306,PO000306,S0059,2026-07-08,2026-08-05,2026-10-04,33522334.95,INR,1.0,Paid,2026-10-01,Three-Way Match,Approved
INV000307,PO000307,S0097,2025-10-13,2025-10-25,2025-12-09,926724.56,INR,1.0,Pending,,Three-Way Match,Approved
INV000308,PO000308,S0070,2025-07-22,2025-08-29,2025-10-13,831085.82,INR,1.0,Pending,,Manual Review,Approved
INV000309,PO000309,S0058,2025-02-14,2025-03-16,2025-06-14,18451419.04,INR,1.0,Partially Paid,,Three-Way Match,Pending
INV000310,PO000310,S0017,2025-01-18,2025-02-17,2025-03-19,9301696.07,INR,1.0,Pending,,Three-Way Match,Approved
INV000311,PO000311,S0116,2025-09-24,2025-10-30,2025-11-29,788216.71,INR,1.0,Paid,2025-11-24,Three-Way Match,Approved
INV000312,PO000312,S0081,2025-09-03,2025-09-24,2025-11-23,12359555.3,INR,1.0,Pending,,Three-Way Match,Pending
INV000313,PO000313,S0070,2026-05-16,2026-06-13,2026-07-28,30370775.95,INR,1.0,Paid,2026-07-18,Three-Way Match,Approved
INV000314,PO000314,S0087,2025-05-09,2025-06-04,2025-07-04,88338957.1,INR,1.0,Pending,,Three-Way Match,Approved
INV000315,PO000315,S0028,2025-04-01,2025-04-05,2025-07-04,20597876.2,INR,1.0,Paid,2025-06-26,Manual Review,Approved
INV000316,PO000316,S0101,2025-04-07,2025-04-16,2025-05-16,12575155.71,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV000317,PO000317,S0082,2025-11-15,2025-11-25,2025-12-25,23399475.23,INR,1.0,Pending,,Three-Way Match,Approved
INV000318,PO000318,S0039,2026-01-14,2026-02-09,2026-04-10,14445200.37,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV000319,PO000319,S0110,2025-01-13,2025-01-27,2025-03-13,18315306.06,INR,1.0,Paid,2025-03-06,Manual Review,Approved
INV000320,PO000320,S0014,2026-03-25,2026-04-10,2026-05-10,35707827.77,INR,1.0,Paid,2026-05-02,Three-Way Match,Approved
INV000321,PO000321,S0087,2025-07-18,2025-08-13,2025-09-12,11540283.29,INR,1.0,Pending,,Three-Way Match,Pending
INV000322,PO000322,S0048,2025-07-24,2025-08-09,2025-11-07,23482887.93,INR,1.0,Paid,2025-10-31,Three-Way Match,Pending
INV000323,PO000323,S0058,2025-05-30,2025-07-05,2025-09-03,38171331.22,INR,1.0,Paid,2025-09-02,Three-Way Match,Approved
INV000324,PO000324,S0069,2026-03-18,2026-04-04,2026-05-19,32484383.72,INR,1.0,Paid,2026-05-09,Manual Review,Approved
INV000325,PO000325,S0122,2025-06-27,2025-07-01,2025-07-31,58238785.68,INR,1.0,Paid,2025-07-26,Manual Review,Approved
INV000326,PO000326,S0085,2026-04-05,2026-04-17,2026-06-01,28300399.65,INR,1.0,Overdue,,Three-Way Match,Approved
INV000327,PO000327,S0067,2026-06-15,2026-06-29,2026-08-28,22353784.94,INR,1.0,Pending,,Three-Way Match,Pending
INV000328,PO000328,S0109,2026-01-04,2026-01-25,2026-03-26,24906892.34,INR,1.0,Paid,2026-03-19,Three-Way Match,Approved
INV000329,PO000329,S0075,2026-04-06,2026-05-01,2026-06-15,4786664.3,INR,1.0,Paid,2026-06-11,Three-Way Match,Approved
INV000330,PO000330,S0116,2025-04-30,2025-05-24,2025-06-23,3759033.45,INR,1.0,Pending,,Three-Way Match,Approved
INV000331,PO000331,S0056,2025-10-22,2025-11-22,2026-01-21,10722876.51,INR,1.0,Pending,,Three-Way Match,Approved
INV000332,PO000332,S0035,2025-03-25,2025-04-06,2025-05-06,90269672.57,INR,1.0,Paid,2025-05-03,Manual Review,Approved
INV000333,PO000333,S0058,2026-01-10,2026-02-13,2026-04-14,20207878.28,INR,1.0,Paid,2026-04-14,Three-Way Match,Pending
INV000334,PO000334,S0027,2026-06-29,2026-07-27,2026-10-25,18149689.24,INR,1.0,Paid,2026-10-24,Three-Way Match,Pending
INV000335,PO000335,S0030,2026-07-22,2026-08-09,2026-11-07,26750193.9,INR,1.0,Partially Paid,,Three-Way Match,Pending
INV000336,PO000336,S0113,2025-08-17,2025-09-01,2025-11-30,60324845.21,INR,1.0,Overdue,,Manual Review,Approved
INV000337,PO000337,S0114,2025-04-13,2025-05-07,2025-06-21,48410543.56,INR,1.0,Paid,2025-06-20,Manual Review,Approved
INV000338,PO000338,S0060,2026-04-16,2026-05-15,2026-06-29,65309684.52,INR,1.0,Paid,2026-06-23,Three-Way Match,Approved
INV000339,PO000339,S0091,2025-11-02,2025-11-20,2026-01-19,7094381.69,INR,1.0,Paid,2026-01-12,Three-Way Match,Approved
INV000340,PO000340,S0072,2026-07-20,2026-08-11,2026-09-10,31535367.96,INR,1.0,Paid,2026-09-01,Manual Review,Approved
INV000341,PO000341,S0031,2025-08-29,2025-09-25,2025-10-25,28810405.33,INR,1.0,Paid,2025-10-21,Three-Way Match,Approved
INV000342,PO000342,S0039,2026-04-07,2026-04-27,2026-05-27,852990.74,INR,1.0,Paid,2026-05-24,Three-Way Match,Approved
INV000343,PO000343,S0106,2025-03-18,2025-03-28,2025-05-12,12823337.51,INR,1.0,Paid,2025-05-03,Three-Way Match,Approved
INV000344,PO000344,S0025,2025-07-18,2025-08-15,2025-10-14,3943307.65,INR,1.0,Overdue,,Three-Way Match,Approved
INV000345,PO000345,S0015,2026-03-22,2026-04-03,2026-05-18,80881.75,INR,1.0,Pending,,Three-Way Match,Approved
INV000346,PO000346,S0070,2026-06-12,2026-07-11,2026-10-09,75240971.8,INR,1.0,Paid,2026-10-06,Three-Way Match,Approved
INV000347,PO000347,S0087,2025-05-15,2025-06-05,2025-07-05,14892635.3,INR,1.0,Paid,2025-07-03,Manual Review,Approved
INV000348,PO000348,S0120,2025-02-10,2025-03-12,2025-04-11,9571154.65,INR,1.0,Partially Paid,,Three-Way Match,Pending
INV000349,PO000349,S0118,2025-08-21,2025-09-25,2025-12-24,25743264.56,INR,1.0,Paid,2025-12-21,Three-Way Match,Pending
INV000350,PO000350,S0001,2025-05-11,2025-05-21,2025-07-20,65239753.44,INR,1.0,Paid,2025-07-18,Three-Way Match,Approved
INV000351,PO000351,S0079,2025-04-11,2025-05-17,2025-07-01,16644179.48,INR,1.0,Paid,2025-06-21,Three-Way Match,Approved
INV000352,PO000352,S0045,2025-01-11,2025-01-18,2025-03-04,21972098.1,INR,1.0,Paid,2025-02-27,Manual Review,Approved
INV000353,PO000353,S0101,2025-08-27,2025-09-12,2025-10-27,44551404.15,INR,1.0,Paid,2025-10-25,Manual Review,Approved
INV000354,PO000354,S0108,2025-08-27,2025-09-28,2025-11-27,44589613.16,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV000355,PO000355,S0095,2025-12-13,2026-01-09,2026-03-10,6362617.35,INR,1.0,Paid,2026-03-08,Three-Way Match,Approved
INV000356,PO000356,S0054,2025-08-24,2025-09-14,2025-12-13,49468358.07,INR,1.0,Paid,2025-12-11,Three-Way Match,Approved
INV000357,PO000357,S0022,2026-07-07,2026-07-18,2026-09-01,74185470.02,INR,1.0,Paid,2026-08-23,Three-Way Match,Approved
INV000358,PO000358,S0040,2025-08-15,2025-08-31,2025-09-30,26097830.45,INR,1.0,Paid,2025-09-20,Manual Review,Approved
INV000359,PO000359,S0100,2025-12-31,2026-02-02,2026-03-19,20834027.51,INR,1.0,Paid,2026-03-10,Manual Review,Pending
INV000360,PO000360,S0078,2025-03-02,2025-04-03,2025-05-18,11748638.86,INR,1.0,Paid,2025-05-12,Three-Way Match,Pending
INV000361,PO000361,S0096,2025-09-26,2025-10-30,2025-11-29,10734868.56,INR,1.0,Paid,2025-11-27,Manual Review,Approved
INV000362,PO000362,S0084,2025-12-16,2026-01-13,2026-02-27,441355.71,INR,1.0,Paid,2026-02-20,Three-Way Match,Approved
INV000363,PO000363,S0080,2025-09-13,2025-10-06,2025-11-20,1385201.09,INR,1.0,Overdue,,Manual Review,Approved
INV000364,PO000364,S0099,2026-03-26,2026-04-11,2026-07-10,8366437.95,INR,1.0,Paid,2026-07-04,Manual Review,Pending
INV000365,PO000365,S0100,2025-05-31,2025-06-27,2025-08-26,5192487.25,INR,1.0,Paid,2025-08-19,Three-Way Match,Approved
INV000366,PO000366,S0071,2026-04-08,2026-05-14,2026-06-13,68747416.14,INR,1.0,Paid,2026-06-06,Three-Way Match,Approved
INV000367,PO000367,S0097,2025-02-08,2025-02-27,2025-05-28,18605732.68,INR,1.0,Pending,,Three-Way Match,Approved
INV000368,PO000368,S0010,2026-01-03,2026-01-26,2026-02-25,51776783.88,INR,1.0,Pending,,Three-Way Match,Approved
INV000369,PO000369,S0072,2025-11-18,2025-12-13,2026-02-11,4853270.6,INR,1.0,Overdue,,Three-Way Match,Approved
INV000370,PO000370,S0054,2025-09-18,2025-10-03,2026-01-01,10085708.18,INR,1.0,Paid,2025-12-23,Three-Way Match,Approved
INV000371,PO000371,S0079,2026-05-29,2026-07-07,2026-08-21,38079919.07,INR,1.0,Overdue,,Three-Way Match,Approved
INV000372,PO000372,S0021,2026-02-27,2026-03-08,2026-06-06,52896003.92,INR,1.0,Pending,,Manual Review,Pending
INV000373,PO000373,S0035,2025-10-23,2025-11-04,2025-12-04,65502889.47,INR,1.0,Overdue,,Three-Way Match,Approved
INV000374,PO000374,S0087,2026-01-22,2026-02-22,2026-04-23,19268719.65,INR,1.0,Overdue,,Three-Way Match,Approved
INV000375,PO000375,S0087,2025-04-30,2025-05-30,2025-07-29,11391649.57,INR,1.0,Paid,2025-07-29,Manual Review,Approved
INV000376,PO000376,S0105,2025-11-18,2025-11-24,2026-01-23,62330894.06,INR,1.0,Paid,2026-01-15,Manual Review,Pending
INV000377,PO000377,S0052,2025-06-02,2025-07-07,2025-10-05,17674078.24,INR,1.0,Paid,2025-09-26,Three-Way Match,Approved
INV000378,PO000378,S0025,2025-04-24,2025-05-28,2025-08-26,21665303.09,INR,1.0,Paid,2025-08-19,Manual Review,Pending
INV000379,PO000379,S0044,2025-05-08,2025-05-26,2025-08-24,1159551.27,INR,1.0,Paid,2025-08-23,Three-Way Match,Pending
INV000380,PO000380,S0074,2025-09-21,2025-10-07,2025-12-06,14193161.03,INR,1.0,Paid,2025-12-05,Manual Review,Approved
INV000381,PO000381,S0096,2025-10-25,2025-11-26,2025-12-26,25798211.84,INR,1.0,Paid,2025-12-16,Three-Way Match,Approved
INV000382,PO000382,S0051,2026-07-21,2026-08-01,2026-09-30,12978031.35,INR,1.0,Paid,2026-09-28,Manual Review,Approved
INV000383,PO000383,S0108,2025-06-07,2025-07-10,2025-08-09,36533669.64,INR,1.0,Paid,2025-08-07,Manual Review,Approved
INV000384,PO000384,S0021,2026-02-18,2026-02-23,2026-04-24,46193029.15,INR,1.0,Paid,2026-04-20,Manual Review,Pending
